mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 08:33:26.827485,2025-02-17 08:33:27.908232,0 days 00:00:01.080747
IVF,64,2025-02-17 08:33:27.908369,2025-02-17 08:33:29.082119,0 days 00:00:01.173750
IVF,64,2025-02-17 08:33:29.082224,2025-02-17 08:33:30.122716,0 days 00:00:01.040492
IVF,64,2025-02-17 08:33:30.122798,2025-02-17 08:33:31.137732,0 days 00:00:01.014934
IVF,64,2025-02-17 08:33:31.137789,2025-02-17 08:33:32.187561,0 days 00:00:01.049772
IVF,64,2025-02-17 08:33:32.187617,2025-02-17 08:33:33.117652,0 days 00:00:00.930035
IVF,64,2025-02-17 08:33:33.117728,2025-02-17 08:33:34.117594,0 days 00:00:00.999866
IVF,64,2025-02-17 08:33:34.117645,2025-02-17 08:33:35.088759,0 days 00:00:00.971114
IVF,64,2025-02-17 08:33:35.088888,2025-02-17 08:33:36.095200,0 days 00:00:01.006312
IVF,64,2025-02-17 08:33:36.095335,2025-02-17 08:33:37.120406,0 days 00:00:01.025071
IVF,64,2025-02-17 08:33:37.120504,2025-02-17 08:33:38.009650,0 days 00:00:00.889146
IVF,64,2025-02-17 08:33:38.009791,2025-02-17 08:33:39.013747,0 days 00:00:01.003956
IVF,64,2025-02-17 08:33:39.013839,2025-02-17 08:33:39.988876,0 days 00:00:00.975037
IVF,64,2025-02-17 08:33:39.989053,2025-02-17 08:33:41.080094,0 days 00:00:01.091041
IVF,64,2025-02-17 08:33:41.080255,2025-02-17 08:33:42.284790,0 days 00:00:01.204535
IVF,64,2025-02-17 08:33:42.284967,2025-02-17 08:33:43.446907,0 days 00:00:01.161940
IVF,64,2025-02-17 08:33:43.447040,2025-02-17 08:33:44.655743,0 days 00:00:01.208703
IVF,64,2025-02-17 08:33:44.655884,2025-02-17 08:33:45.684600,0 days 00:00:01.028716
IVF,64,2025-02-17 08:33:45.684737,2025-02-17 08:33:46.782299,0 days 00:00:01.097562
IVF,64,2025-02-17 08:33:46.782446,2025-02-17 08:33:47.835453,0 days 00:00:01.053007
IVF,64,2025-02-17 08:33:47.835510,2025-02-17 08:33:48.961784,0 days 00:00:01.126274
IVF,64,2025-02-17 08:33:48.961949,2025-02-17 08:33:50.016156,0 days 00:00:01.054207
IVF,64,2025-02-17 08:33:50.016262,2025-02-17 08:33:51.020468,0 days 00:00:01.004206
IVF,64,2025-02-17 08:33:51.020530,2025-02-17 08:33:52.150783,0 days 00:00:01.130253
