mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 10:06:32.671808,2025-02-17 10:06:33.624559,0 days 00:00:00.952751
IVF,64,2025-02-17 10:06:33.624729,2025-02-17 10:06:34.594109,0 days 00:00:00.969380
IVF,64,2025-02-17 10:06:34.594178,2025-02-17 10:06:35.485721,0 days 00:00:00.891543
IVF,64,2025-02-17 10:06:35.485939,2025-02-17 10:06:36.442377,0 days 00:00:00.956438
IVF,64,2025-02-17 10:06:36.442458,2025-02-17 10:06:37.401175,0 days 00:00:00.958717
IVF,64,2025-02-17 10:06:37.401289,2025-02-17 10:06:38.387940,0 days 00:00:00.986651
IVF,64,2025-02-17 10:06:38.388020,2025-02-17 10:06:39.365514,0 days 00:00:00.977494
IVF,64,2025-02-17 10:06:39.365596,2025-02-17 10:06:40.336801,0 days 00:00:00.971205
IVF,64,2025-02-17 10:06:40.336883,2025-02-17 10:06:41.321445,0 days 00:00:00.984562
IVF,64,2025-02-17 10:06:41.321523,2025-02-17 10:06:42.294727,0 days 00:00:00.973204
IVF,64,2025-02-17 10:06:42.294806,2025-02-17 10:06:43.256817,0 days 00:00:00.962011
IVF,64,2025-02-17 10:06:43.256907,2025-02-17 10:06:44.158789,0 days 00:00:00.901882
IVF,64,2025-02-17 10:06:44.158895,2025-02-17 10:06:45.079919,0 days 00:00:00.921024
IVF,64,2025-02-17 10:06:45.080148,2025-02-17 10:06:45.990004,0 days 00:00:00.909856
IVF,64,2025-02-17 10:06:45.990364,2025-02-17 10:06:46.911755,0 days 00:00:00.921391
IVF,64,2025-02-17 10:06:46.911824,2025-02-17 10:06:47.768729,0 days 00:00:00.856905
IVF,64,2025-02-17 10:06:47.768812,2025-02-17 10:06:48.735064,0 days 00:00:00.966252
IVF,64,2025-02-17 10:06:48.735150,2025-02-17 10:06:49.691600,0 days 00:00:00.956450
IVF,64,2025-02-17 10:06:49.691689,2025-02-17 10:06:50.678960,0 days 00:00:00.987271
IVF,64,2025-02-17 10:06:50.679137,2025-02-17 10:06:51.646352,0 days 00:00:00.967215
IVF,64,2025-02-17 10:06:51.646438,2025-02-17 10:06:52.598731,0 days 00:00:00.952293
IVF,64,2025-02-17 10:06:52.598808,2025-02-17 10:06:53.594181,0 days 00:00:00.995373
IVF,64,2025-02-17 10:06:53.594248,2025-02-17 10:06:54.603683,0 days 00:00:01.009435
IVF,64,2025-02-17 10:06:54.603747,2025-02-17 10:06:55.541733,0 days 00:00:00.937986
IVF,64,2025-02-17 10:06:55.541809,2025-02-17 10:06:56.491233,0 days 00:00:00.949424
IVF,64,2025-02-17 10:06:56.491330,2025-02-17 10:06:57.439985,0 days 00:00:00.948655
IVF,64,2025-02-17 10:06:57.440071,2025-02-17 10:06:58.352618,0 days 00:00:00.912547
IVF,64,2025-02-17 10:06:58.353077,2025-02-17 10:06:59.331595,0 days 00:00:00.978518
IVF,64,2025-02-17 10:06:59.331682,2025-02-17 10:07:00.299234,0 days 00:00:00.967552
IVF,64,2025-02-17 10:07:00.299317,2025-02-17 10:07:01.278817,0 days 00:00:00.979500
IVF,64,2025-02-17 10:07:01.278902,2025-02-17 10:07:02.190368,0 days 00:00:00.911466
IVF,64,2025-02-17 10:07:02.190451,2025-02-17 10:07:03.201936,0 days 00:00:01.011485
IVF,64,2025-02-17 10:07:03.202001,2025-02-17 10:07:04.113496,0 days 00:00:00.911495
IVF,64,2025-02-17 10:07:04.113708,2025-02-17 10:07:05.097651,0 days 00:00:00.983943
